4992,660
4991,660
3394,660
6729,632
3445,632
3448,632
3447,632
6656,632
3446,632
3454,632
5437,632
3468,634
3467,634
3466,634
3464,634
6544,634
3450,634
3451,634
3444,634
3462,634
3465,634
6542,634
3440,635
3439,635
3456,635
4995,635
3457,635
3455,635
3441,635
6728,635
3449,635
3469,635
3389,665
3390,665
1627,665
1628,665
3383,1537
1593,1537
3387,1537
3388,1537
1523,1537
1524,1537
1522,1537
3386,1537
1556,1537
1521,1537
3381,715
4999,715
3382,715
3396,715
6955,715
6956,715
6960,715
3385,715
4988,715
4990,715
4987,664
4989,664
4984,664
6957,664
1630,666
4985,666
4986,666
1623,671
1530,671
1529,671
1532,671
1531,671
1540,671
1538,671
1539,671
1542,671
1541,671
1533,671
1501,671
1669,671
1613,671
1614,671
1615,671
1559,671
1500,671
1667,671
1668,671
1547,672
1549,672
1535,672
1546,672
1545,672
1548,672
1551,672
1544,672
1543,672
1550,672
1534,672
1537,672
1536,672
999,682
991,682
990,682
1562,682
1563,682
994,682
993,682
995,682
988,682
1561,682
978,682
846,682
989,682
998,682
1560,682
987,682
996,682
1503,682
997,682
1504,682
1674,1809
7625,1809
7627,1809
7626,1809
7624,1809
7623,1809
5869,1809
7628,1809
6225,619
6228,619
6229,619
6230,619
6227,619
6226,619
6223,619
6224,619
6222,619
6219,619
5876,604
5874,604
5919,604
5907,604
5908,604
5905,604
5906,604
5918,604
5903,604
5917,604
5920,604
5870,1810
5873,1810
5921,1810
5875,1810
5923,1810
5922,1810
5924,1810
5897,1810
5925,1810
7633,675
5866,675
7602,675
5867,675
5868,675
7604,1805
7605,1805
7621,1805
7632,1805
7603,674
1645,673
1637,673
1635,673
1661,673
1646,673
7613,599
7618,599
7636,599
5886,599
7635,599
5885,599
5884,599
5887,599
7608,602
7614,602
7616,602
7615,602
7610,602
7611,602
7619,602
7620,602
7609,602
7607,602
7606,602
4557,596
4556,596
6165,596
6178,596
6189,596
7634,597
4559,597
4558,597
7637,597
1857,702
858,702
4037,702
1866,702
859,702
1856,702
860,702
1662,669
1634,669
1655,669
1584,669
1672,669
1671,669
1670,669
1633,668
1644,668
1647,668
1648,668
1649,668
1632,668
1652,668
1642,668
1651,668
1654,668
1638,668
1631,668
1659,676
5435,676
1656,676
1641,676
1660,676
1607,676
1608,676
1643,676
1663,670
1664,670
1665,670
1639,670
1650,670
1640,670
1666,670
1618,670
1617,670
1616,670
1619,670
1587,1013
1583,1013
1585,1013
1580,1013
1577,1013
1575,1013
1572,1013
1590,1013
1606,1013
1573,1013
1588,1013
1589,1013
1605,1013
1592,1013
1591,1013
1571,1013
1686,679
1612,679
1676,679
1679,679
1677,679
1610,679
1609,679
1586,679
1673,1808
1681,1808
1680,1808
1683,1808
1687,1808
1678,1808
1611,1808
1657,1808
1658,1808
1751,681
1747,681
1736,681
1752,681
1581,681
1582,681
1579,681
1564,681
1566,681
1567,681
1569,681
1568,681
1570,681
1576,681
5902,1811
6208,1811
6205,1811
6204,1811
5901,1811
5898,1811
6207,1811
6203,1811
5900,1811
5896,1811
6214,605
6215,605
6216,605
6217,605
6209,605
6206,605
6211,605
6213,605
6220,605
6221,605
5904,605
6218,605
6210,605
6212,605
5888,607
6190,607
6192,607
6193,607
6201,607
6202,607
5899,607
6200,607
5893,606
5892,606
5891,606
5890,606
5932,606
5894,606
5889,606
5895,606
5933,606
6188,594
6198,594
6191,594
6197,594
6199,594
6196,594
6194,594
6195,594
6185,594
6183,594
6186,594
6182,594
6184,594
6181,594
4890,532
4887,532
4947,534
4891,534
6254,534
6251,534
6245,1632
6247,1632
6244,1632
6248,1632
6255,1585
6257,1585
6260,1585
6261,1585
6258,1585
6262,1585
6291,1585
6263,1585
6264,1585
4944,536
4942,536
4940,536
4941,536
4943,536
6238,1636
6246,1636
4945,1636
4946,1636
5383,546
6065,546
6250,546
6047,546
6084,1637
6072,1637
6071,1637
6069,1637
6066,1637
6068,1637
6070,1637
6067,1637
2543,1637
4930,1639
4912,1639
4938,545
4935,545
4939,1638
4914,1638
4933,1638
4915,541
4936,541
4934,541
4929,541
4937,541
6085,1641
6088,1641
6086,1641
6078,1631
6089,1631
6076,1631
6235,1631
6237,1631
6236,1631
6233,1631
6234,1631
6239,1631
6081,1648
6080,1648
6079,1648
6077,1648
6073,1648
6104,1647
6105,1647
6099,1647
6096,1647
6094,1647
6095,1647
6103,1647
6087,1647
6075,1647
6083,1647
6082,1647
6074,1647
6093,547
6091,547
6092,547
6090,547
6130,544
6106,544
6110,544
6117,544
6107,544
6101,544
6108,544
6121,544
6128,544
6112,1657
6113,1657
6111,1657
6109,1657
6131,1658
6125,1658
6115,1658
6114,1658
6116,1658
6120,1658
6127,1658
6126,1658
6137,556
6136,556
6140,556
6150,556
6134,556
6133,556
6132,556
6170,564
6169,564
6173,564
6176,564
6177,564
6187,564
6180,564
6179,564
6162,564
6168,564
6172,564
6167,564
6161,564
6175,564
6160,564
6166,564
6171,564
6174,564
6138,564
6135,564
5484,1378
5482,1378
5483,1378
6805,1378
5479,1378
5394,626
6800,626
6801,626
5396,626
6802,626
5397,626
6799,626
5395,626
6708,626
7240,626
6709,626
6683,626
5477,1791
6797,1791
6796,1791
6798,1791
6803,1791
6804,1791
5488,1792
5485,1792
5487,1792
5489,1792
5490,1792
5491,1792
5495,1792
5492,1792
5480,1792
5457,1787
5471,1787
5478,1787
5493,1787
5496,1787
5494,1787
5497,1787
5916,1787
6646,905
6647,905
6558,905
6596,905
7224,905
6567,905
7225,905
6564,1538
6568,1538
6557,1538
6671,1542
6663,1542
7222,1542
6664,1542
6545,1542
6556,1542
7223,1542
6543,1542
6682,903
6706,903
6705,903
7274,903
6733,903
7275,903
7277,903
6702,903
7242,1541
7241,1541
7231,1541
7236,1541
6675,1541
7237,1541
7228,1541
7229,1541
6674,1540
6655,1540
6673,1540
6672,1540
6676,1540
6634,1540
6635,1540
6654,1540
7238,1545
7234,1545
7233,1545
7227,1545
6719,1545
6689,1545
7232,1545
6688,1545
6793,1431
6794,1431
6795,1431
7184,1444
7183,1528
6754,1445
6755,1445
6753,1527
6769,1511
6764,1511
6763,1511
6766,1511
6767,1511
6770,1511
6765,1511
6762,1511
7361,1180
6997,1180
7319,1180
4325,1180
4324,1180
4490,1180
6751,1180
3810,1180
4370,1180
5595,1464
5596,1464
5592,1464
5593,1464
5598,1464
5594,1464
5597,1464
5599,1464
5600,1464
5559,1464
5570,1486
5562,1486
5568,1486
5565,1468
5561,1468
5591,1468
5564,1468
5567,1468
6771,1465
5601,1465
6760,1465
6746,1525
6756,1524
6742,1524
6749,1442
6750,1441
6752,1441
6748,1522
6747,1523
6745,1523
6741,1440
6743,1440
6772,1439
6758,1439
6744,1439
6761,1439
6757,1439
6774,1423
6775,1423
6773,1423
6736,1423
6735,1423
6697,1544
6690,1544
6700,1544
6687,1544
6628,1189
6638,1189
6640,1189
6614,1189
4328,1342
7657,1342
4323,1342
4300,1342
4367,1342
4301,1342
6625,1185
6611,1185
6608,1185
6641,1185
6612,1185
6613,1185
6609,1185
6679,1187
6680,1187
6648,1187
6650,1187
6649,1187
6651,1187
6572,1184
6573,1184
6541,854
6555,854
6548,854
6554,854
6553,854
6632,1182
6624,1182
6623,1182
6615,1182
6639,1182
6633,1182
6621,1182
6622,1182
6645,1182
6547,1182
6518,907
6595,907
6594,907
6559,1539
6565,1539
6631,1377
6636,1377
6642,1377
6644,1377
6643,1377
6681,904
6686,904
6678,904
6677,904
6637,904
6629,904
6630,904
6626,1543
6627,1547
6693,1547
6768,1188
6759,1188
6695,1188
6699,1188
6694,1188
6691,1188
6696,1188
6698,1188
6701,1188
6692,1188
6730,1546
6732,1546
6731,1546
6722,1546
6704,1546
6790,1546
6720,1546
6738,1548
6737,1548
6788,1548
6740,1548
6734,1548
6739,1548
6789,1548
6782,1424
6781,1424
6778,1424
6779,1424
6780,1424
6787,1424
6785,1795
6777,1795
6786,1795
6784,1795
6783,1795
6791,1186
6792,1186
7266,1186
7265,1186
7271,1186
7273,1186
7278,1181
7276,1181
7245,1181
7263,1181
7267,1181
7270,1181
7268,1181
7264,1181
6703,1181
6721,1181
6707,902
6713,902
6712,902
7239,628
7230,628
7235,628
6718,628
6717,628
6714,628
6715,628
6710,628
7244,628
7243,628
6711,628
6716,628
6685,630
6670,630
6669,630
6652,630
6653,630
6667,630
6665,630
6684,630
6668,630
6658,629
6659,629
6666,629
6660,629
6661,629
6723,629
7226,629
6662,629
6724,629
5456,627
5453,627
6809,627
6807,627
5392,627
5391,627
5393,627
6726,627
5398,627
6657,627
5454,627
5455,627
5472,627
7638,662
7639,662
3434,661
4997,661
4996,661
6725,633
3436,633
3438,633
6727,633
3437,633
3435,633
5390,631
5422,631
6776,631
5451,1789
5428,1789
5426,1789
5425,1789
5424,1789
5423,1789
5427,1789
6811,1789
6812,1789
6808,1789
5452,1789
6810,1789
6806,1789
5474,625
5475,625
5476,625
5481,625
5486,625
5466,1788
5463,1788
5462,1788
5461,1788
5460,1788
5459,1788
5473,1788
5458,1788
5467,624
5469,624
5464,624
5470,624
5465,624
5468,624
5498,621
5499,621
5915,621
5914,621
5880,618
5912,618
5913,618
5881,618
5877,620
5878,620
5879,620
6231,620
5911,620
6232,620
5910,620
5909,620
7629,603
7622,603
7631,603
7630,603
5929,603
5926,603
5871,603
5872,603
5928,603
5927,603
5931,603
5930,603
1748,601
1749,601
1705,601
1704,601
1746,601
1703,601
1695,601
1699,601
1690,601
1694,601
1691,601
1692,601
1689,601
1685,601
1755,1807
1697,1807
1696,1807
1754,1807
1700,1807
1702,1807
1758,680
1756,680
1753,680
4567,598
4566,598
7600,598
7612,598
7617,598
4560,598
4561,598
4563,598
4564,598
4562,598
1741,600
1742,600
1743,600
1745,600
4568,600
1735,1806
1715,1806
1737,1806
1739,1806
1750,1806
1738,1806
1714,1806
1707,1806
1740,1806
1727,677
1726,677
1725,677
1724,677
1723,677
1720,677
1717,677
1711,677
1722,677
1728,677
1701,677
1706,677
1954,760
173,760
205,760
1799,760
1818,760
1978,760
1951,760
1794,760
1900,760
1888,760
1769,706
1766,706
1767,706
1768,706
1778,706
1779,706
1842,706
1782,706
7845,706
7844,706
1765,706
1744,703
1698,703
1762,703
1764,703
483,703
1847,737
1849,737
1891,737
1893,737
1848,737
1851,737
1805,737
1803,737
1796,737
1773,704
1772,704
1771,704
1761,704
1757,704
1759,704
1760,704
1763,704
1770,704
1776,704
1781,704
1797,678
1734,678
1775,678
1733,678
1732,678
1731,678
1730,678
1729,678
1792,705
1793,705
1786,705
1795,705
1801,705
1787,705
1798,705
1783,705
219,1930
329,1930
224,1930
225,1930
215,1930
221,1930
220,1930
223,1930
227,1930
316,1930
1807,738
1804,738
1821,738
1791,738
1806,738
1808,738
1790,738
1819,738
1822,738
1834,738
1837,738
1838,738
1812,739
1810,739
1809,739
1824,739
1826,739
1828,739
1823,739
203,739
1831,739
206,1929
1816,1929
1815,1929
1814,1929
211,1929
1829,1929
1827,1929
1830,1929
232,1929
200,1929
199,1929
1909,1934
1932,1934
1907,1934
1839,1934
1840,1934
1789,1934
1788,1934
1846,1934
1843,1934
1844,1934
1845,1934
1899,1934
1913,1934
1912,1934
6420,1934
1833,1934
194,753
193,753
226,753
228,753
229,753
189,753
175,753
191,753
188,753
192,753
1902,736
1802,736
1982,736
1979,736
1983,736
172,736
155,736
1976,736
1800,736
1858,707
1853,707
1852,707
1929,707
1854,707
1865,707
839,707
1898,707
1886,707
1859,707
1860,707
157,707
163,707
1861,707
158,707
1994,707
1999,707
1855,707
1928,1931
179,1931
178,1931
1777,1931
177,1931
180,1931
181,1931
182,1931
1939,1931
230,1931
183,1931
328,1931
314,1931
313,1931
184,1931
169,759
1955,759
1950,759
1938,759
1916,759
1914,759
1975,759
1934,759
1917,759
1785,759
1919,759
1918,759
1965,759
1924,759
1920,759
1940,759
1922,759
1925,759
1926,759
1927,759
1811,1933
190,1933
176,1933
1813,1933
174,1933
1817,1933
1971,1933
1841,752
1825,752
204,752
195,752
202,752
1836,752
1832,752
1820,752
197,752
1923,752
201,751
198,751
196,751
218,751
222,751
231,751
209,1928
210,1928
212,1928
208,1928
213,1928
214,1928
217,1928
216,1928
3101,832
3095,832
3092,832
3091,832
3090,832
3086,832
3083,832
3079,1774
3081,1773
6473,1777
6302,1777
6484,1777
6487,1777
6485,1777
6489,1777
6472,1777
6470,1777
6474,1778
6471,1778
7221,843
6492,843
6479,843
6480,843
6301,845
6478,845
6490,845
6475,844
6491,844
6477,844
6481,844
6486,844
3067,842
3069,842
3070,842
3074,842
3066,842
3063,842
3071,842
3068,842
6476,842
3075,840
3073,840
3072,840
3061,841
3064,841
3062,841
3065,841
3076,841
3077,841
3078,841
3085,839
3080,838
3087,836
3084,836
3082,836
3098,834
3099,834
3096,834
3093,834
3094,834
3088,834
3089,834
3097,834
3100,834
3107,835
3102,835
3103,835
3104,835
3116,825
3115,825
3113,825
3114,825
3112,825
3110,825
3106,825
3109,825
3108,825
3111,825
3117,830
3128,830
3127,830
3105,830
3138,1734
3137,1734
3131,1734
3130,1734
3129,1734
3123,831
3124,831
3122,831
3121,831
3120,831
3118,831
3119,831
3126,822
3143,822
3146,822
3144,822
3145,822
3160,822
3150,822
3149,822
3162,822
3135,824
3141,824
3139,824
3140,824
3147,824
3148,824
3180,824
3158,824
3178,824
3159,824
3177,824
3179,824
3183,824
3187,823
3185,823
3176,823
3174,823
3170,823
3173,823
3156,823
3151,823
3157,823
3134,823
3142,823
3136,823
3132,823
3133,823
3152,823
3155,823
3154,823
3169,823
3171,823
3172,823
3153,823
3184,1728
3182,1728
3168,1728
3207,1728
3206,1728
3186,1728
3204,1728
3198,1728
3205,1728
3197,1728
3248,1728
3209,1728
3237,1728
3216,1728
3214,1728
3213,1728
3215,1728
3167,1728
3203,1728
3208,1728
3247,1728
3232,821
3217,821
3218,821
3221,821
3355,821
3164,821
3163,821
3181,821
3166,821
3219,821
3220,821
3165,821
3229,820
3161,820
3227,820
3226,820
3225,820
3231,820
3224,820
3223,820
3228,820
1335,163
1338,163
1336,162
1333,162
1334,162
1337,162
1322,161
1324,161
1330,161
1326,161
1331,161
1325,161
1328,161
1318,2013
1321,2013
1320,2013
1294,160
1297,160
1316,160
1319,160
1317,160
1314,160
1313,160
1298,160
1291,159
1293,159
1292,159
1295,159
1296,159
1290,159
1150,158
1151,158
1051,158
1289,158
1154,158
1155,158
1153,158
1288,158
1086,201
1085,201
1251,179
1253,179
1264,179
1262,179
1265,179
1252,179
1255,179
1254,179
1261,179
1226,1978
1222,1978
1223,1978
1207,1978
1224,1978
1219,200
1218,200
1092,200
1019,200
1018,200
1225,200
1192,1977
1191,1977
1193,1977
1205,1977
1206,1977
1103,199
1187,199
1021,199
1190,199
1093,199
1094,199
1096,199
1102,199
1188,199
1100,199
1097,199
1176,198
1184,198
1182,198
1177,198
1022,198
1195,198
1174,191
1183,191
1173,191
1043,191
1161,191
1046,191
1159,191
1179,191
1175,191
1180,191
1162,191
1110,1975
1185,1975
1178,1975
1041,1975
1181,1975
1189,1975
1109,1975
1186,1975
1309,186
1329,186
1327,186
1428,186
1310,186
1427,186
1323,186
1315,186
1303,2012
1308,2012
1312,2012
1311,2012
1356,164
1358,164
1414,164
1410,164
1341,164
1417,164
1064,174
1243,174
1247,174
1011,174
1070,174
1212,174
1214,174
1015,174
1213,174
1012,173
1244,173
1241,173
1063,173
1062,173
1229,176
1221,176
1227,176
1231,175
1230,175
1228,175
1220,175
1091,175
1235,172
1240,172
1239,172
1236,172
1245,172
1216,172
1215,172
1246,172
1242,172
1032,171
1030,171
1029,171
1250,171
1234,171
1237,171
1238,171
1217,171
1267,171
1263,171
1035,170
1034,170
1033,170
1031,170
1037,170
1038,170
1259,170
1260,170
1249,170
1248,170
1274,169
1273,169
1036,169
1275,169
1277,169
1039,169
1040,169
1282,168
1278,168
1284,168
1280,168
1276,168
1279,168
1026,178
1271,178
1027,178
1256,178
1268,178
1028,178
1269,178
1272,178
1270,178
1208,177
1211,177
1232,177
1233,177
1266,177
1203,177
1210,177
1209,177
1462,197
1455,197
1204,197
1024,197
1200,197
1438,197
1202,197
1023,197
1304,194
1201,194
1437,194
1451,196
1452,196
1458,196
1463,196
1457,196
1456,196
1025,196
1381,1974
1383,1974
1380,1974
1447,1974
1384,1974
1399,1974
1382,1974
1449,1974
1443,1974
1286,1974
1258,1974
1450,1974
1257,1974
1367,180
1385,180
1398,180
1393,180
1387,180
1283,180
1285,180
1281,180
1287,180
1396,180
1397,180
1394,180
1395,180
1350,167
1361,167
1362,167
1366,167
1363,167
1364,167
1389,167
1392,167
1390,167
1391,167
1388,167
1365,167
1345,166
1347,166
1346,166
1348,166
1349,166
1342,165
1344,165
1353,165
1351,165
1343,165
1357,165
1339,2014
1415,2014
1359,2014
1340,2014
1373,183
1411,183
1405,183
1412,183
1409,183
1404,183
1352,182
1360,182
1354,182
1370,182
1369,182
1368,182
1375,182
1386,182
1376,182
1371,182
1374,182
1355,182
1441,181
1442,181
1372,181
1378,181
1377,181
1446,181
1444,181
1379,181
1448,181
1429,184
1420,184
1424,184
1403,184
1418,184
1402,184
1401,184
1436,184
1406,184
1459,184
1439,184
1407,184
1440,184
1408,184
1460,184
1416,185
1413,185
1332,185
1419,185
1422,185
1421,185
1425,195
1423,195
1400,195
1435,195
340,195
1461,195
1454,195
1431,195
1430,193
1433,193
1432,193
1426,193
1306,193
1434,193
1049,192
1305,192
1307,192
1198,192
1199,192
1197,192
1196,192
1194,192
1160,192
1158,187
1300,187
1299,187
1302,187
1301,187
1048,188
1050,188
1156,188
1157,188
1164,188
1166,188
1165,188
1167,188
1172,188
1163,188
1047,1976
1147,1976
1146,1976
1145,1976
1134,156
1135,156
1133,156
1132,156
1131,156
1130,156
1136,156
1137,156
1129,156
1141,156
1140,156
1139,156
1042,190
1120,190
1111,190
1044,190
1119,190
1117,190
1045,190
1169,190
1168,189
1170,189
1127,189
1128,189
1122,189
1121,189
1171,189
1114,155
1118,155
1124,155
1116,155
1126,155
1125,155
1123,155
1115,155
1113,155
1107,154
1108,154
1112,154
1020,154
1104,154
1106,154
1105,154
1083,153
1099,153
1098,153
1095,153
1101,153
1142,157
1152,157
1143,157
1148,157
1149,157
1138,157
1067,206
1069,206
1068,206
1081,202
1016,202
1088,202
1072,202
1073,202
1080,202
1065,202
1014,202
1089,202
1066,202
1013,202
1071,202
1090,202
1077,207
1076,207
1074,207
1075,207
1078,152
1017,152
1082,152
1084,152
1087,152
6043,269
6042,269
6041,268
6040,268
6038,271
6039,270
6037,272
6035,272
6034,296
6025,296
6036,295
6033,295
6023,297
6022,297
6013,297
6024,1706
6027,294
6028,294
6021,293
6019,293
6026,292
6029,292
6030,292
6031,292
6032,290
6018,1701
6016,1701
6008,932
6010,301
6009,300
6007,1704
6006,931
6005,6
6002,303
6000,303
6001,303
6003,303
6014,1702
6015,298
6017,1703
6020,1705
6012,302
6011,302
6004,305
3887,266
3886,266
3885,266
3879,267
3880,267
3875,267
3878,267
3877,1685
3876,1685
3871,1684
3873,1684
3870,1684
3872,1684
3869,1684
3868,264
3864,264
3865,264
3862,264
3863,264
3881,265
3882,265
3883,265
3884,1687
3866,1683
3867,1683
3874,1683
3892,262
3891,262
3858,262
3861,263
3860,263
3859,263
3857,263
3889,261
3888,261
3895,261
4756,367
4760,367
3856,1688
3855,1688
4750,1587
4863,369
6283,369
4755,368
4757,368
3890,259
3838,259
3969,309
3971,309
3970,309
3975,309
3962,1980
3968,1982
3974,1982
3967,1982
4759,430
4002,434
4762,434
3991,1589
3993,1589
3910,1589
3979,1589
3992,1589
3980,1589
3996,364
3995,364
4000,364
3997,364
3998,364
4001,364
3945,439
3813,439
3814,439
3812,439
3912,1926
3913,1926
3944,1926
3928,440
3929,440
4017,440
3915,438
4009,438
3940,438
3939,438
4008,438
3811,314
3803,253
3801,253
3804,253
3800,253
3770,253
3742,253
3025,125
3735,125
3738,125
3052,125
3012,250
3731,250
3022,250
3732,250
3020,250
3743,251
3744,251
3734,251
3736,251
3733,251
3745,251
3820,1984
3806,1984
3807,1984
3805,1984
3802,1984
3809,1984
3765,252
3766,252
3774,252
3769,252
3771,252
3767,252
3768,252
3772,252
3808,1985
3815,361
3817,447
3819,1698
3917,1698
3916,1697
3921,1697
3920,1697
3923,446
3922,446
3930,441
3926,441
3932,441
3934,362
3818,362
3933,362
3931,362
3935,362
3938,437
3937,437
3936,437
3816,437
3914,437
3911,363
3941,363
3942,363
3943,363
3845,79
3846,79
3821,313
3952,313
3953,313
3946,313
3947,254
3799,254
3948,254
3822,254
3741,249
3746,249
3639,249
3740,249
3739,249
3638,249
3637,249
3684,115
3685,115
3687,115
3688,115
7738,118
3721,118
3726,118
3730,118
3689,118
3728,90
3727,90
3718,90
3719,90
3729,90
3720,119
3717,119
3715,119
3716,119
3678,93
3676,93
3844,93
3843,78
3677,78
3708,117
3706,117
3680,117
3705,117
3009,242
3011,242
3024,134
3019,134
3018,134
3016,127
2499,127
3017,127
3015,127
3013,127
3014,127
3007,133
3004,133
3003,133
2453,133
2494,930
2498,930
2496,930
2497,930
3002,930
3703,129
2455,129
3686,129
3001,129
3704,116
3683,116
3682,116
3681,116
3709,116
3042,94
3046,94
3679,94
3707,94
3028,76
3675,76
3041,76
3714,91
3711,91
3710,91
3713,92
3712,92
3849,92
3634,245
3633,245
3632,245
3636,248
3635,248
3753,360
3644,360
3643,360
3755,360
3754,360
3642,360
3764,360
3749,315
3775,315
3750,315
3751,315
3640,315
3747,315
3748,315
3641,315
3762,448
3645,448
3646,448
3763,448
3647,448
3648,448
3649,448
3759,1700
3758,1700
3757,1700
3760,1700
3756,1700
3761,1700
3773,1700
3752,1700
3691,128
3692,128
2454,128
3696,1986
3690,1986
3694,1986
3695,1986
3053,126
3023,126
3021,126
3055,124
3737,124
3056,124
3054,124
3697,124
3693,124
7732,123
3701,123
3723,123
3698,123
3722,123
3724,123
3725,123
3797,122
3798,122
3702,122
3788,1981
3789,1981
3699,1981
3700,1981
3790,1983
3787,1983
3785,1983
3792,1987
3791,1987
3793,1987
3824,121
3795,121
3794,121
3796,121
3823,121
3777,89
3851,83
3778,83
3776,83
3834,1989
3779,1989
3854,1989
3781,1989
3850,82
3848,80
3784,88
3783,88
3786,88
3847,81
3833,84
3832,84
3852,84
3990,312
3951,312
3956,312
3981,312
3954,312
3988,311
3950,311
3909,310
3989,310
3983,365
3986,365
3994,365
3984,365
3999,365
3965,255
3960,255
3958,255
3949,255
3964,257
3977,257
3963,257
3976,257
3973,257
3978,257
3972,258
3780,87
3782,87
3830,87
3841,87
3835,87
3966,256
3959,256
3961,256
3955,256
3957,256
3827,120
3826,120
3825,120
3831,1979
3828,1979
3829,1979
3840,86
3836,85
3839,85
3842,85
3837,848
3907,1988
3982,1988
3987,1988
3894,1988
3897,260
3900,260
3896,260
3893,260
3898,306
3903,307
3902,307
3901,307
3904,308
3906,308
3985,308
3905,308
4754,1588
4758,1588
3908,1588
4752,366
4753,366
4751,366
3899,304
7816,1592
7817,1592
7812,1593
7815,373
7814,373
7810,421
7811,421
7813,421
7818,374
7819,1597
7808,1597
7809,372
6290,1584
6267,1584
6275,530
6297,1633
7828,1633
6240,1633
6295,1633
7642,1633
6241,1633
6242,1633
7826,535
6296,535
7829,535
7827,535
6253,535
6243,535
6249,1635
6256,1635
6292,1635
6252,1635
7821,549
7824,549
7825,549
6298,549
7820,425
6293,425
6294,425
7823,424
7805,424
7822,424
4775,432
4761,432
4777,432
7807,426
7831,426
7806,426
7834,426
7830,422
7832,422
4865,371
6286,427
6285,427
4864,370
4862,370
6282,370
6287,529
6284,529
6279,529
6278,529
6288,529
6277,529
7836,1583
7298,1583
7804,1583
6289,1583
7833,423
7835,423
4767,431
4766,431
4768,431
4769,431
4764,429
4765,429
4772,1586
4771,1586
4011,433
4006,433
4010,433
4012,433
4013,433
4014,433
4015,433
4016,1927
4770,435
4003,435
4004,435
4005,435
4007,435
4773,435
4774,435
6281,1581
6280,1581
4894,526
4778,527
4898,527
4899,527
4897,527
4893,527
6259,531
4895,531
4896,531
4901,531
6266,531
6270,531
6269,531
6271,531
6273,531
6268,531
6265,531
